Country,Biome,Elevation,Vegetation,MAT,MAP,Soil_microbial_biomass_carbon,Soil_microbial_biomass_nitrogen,Soil_microbial_biomass_phosphorus,Soil_organic_carbon,Total_nitrogen,Total_organic_phosphorus,pH,Lower_depth,Method
China,Tropical/Subtropical Forest,20-50,Eucalyptus,23,1600,4.5,,,408.33,,,4.6,25,SIR
China,Tropical/Subtropical Forest,20-50,Non-legume mixed forest,23,1600,11.02,,,700,,,4.6,15,SIR
China,Tropical/Subtropical Forest,20-50,Non-legume mixed forest,23,1600,5.43,,,541.67,,,4.6,25,SIR
China,Tropical/Subtropical Forest,20-50,Mixed forest of legumes,23,1600,12.54,,,866.67,21.43,,5.1,15,SIR
China,Tropical/Subtropical Forest,20-50,Mixed forest of legumes,23,1600,6.26,,,583.33,14.29,,5.1,25,SIR
China,Tropical/Subtropical Forest,20-50,Syzygium hancei,23,1600,12.91,,,1225,50,,4.6,15,SIR
China,Tropical/Subtropical Forest,20-50,Syzygium hancei,23,1600,10.8,,,916.67,28.57,,4.6,25,SIR
China,Tropical/Subtropical Forest,,Liquidambar formosana hance and cinnamomun camphora presl,20.4,1450,51.92,7.36,,3791.67,227.14,,3.93,20,FE
China,Tropical/Subtropical Forest,,C. lanceobata plantation,20.4,1450,36.92,4.93,,3158.33,172.86,,3.7,20,FE
China,Tropical/Subtropical Forest,521,Chinese fir plantation,16.5,1300,21.16666667,1.5,0.480645161,950,80.71428571,5.064516129,3.94,10,FE
China,Tropical/Subtropical Forest,534,"Chinese fire, Alnus cremastogyne",16.5,1300,24.33333333,2.685714286,0.54516129,975,95.71428571,5.451612903,4.24,10,FE
China,Tropical/Subtropical Forest,548,"Chinese fire, Kalopanax septemlobus",16.5,1300,22.66666667,2.371428571,0.558064516,1025,93.57142857,5.838709677,4.21,10,FE
China,Tropical/Subtropical Forest,521,Chinese fir plantation,16.5,1300,17.75,1.121428571,0.480645161,775,73.57142857,4.838709677,3.83,20,FE
China,Tropical/Subtropical Forest,534,"Chinese fire, Alnus cremastogyne",16.5,1300,19,1.864285714,0.525806452,825,82.85714286,5.129032258,4.17,20,FE
China,Tropical/Subtropical Forest,548,"Chinese fire, Kalopanax septemlobus",16.5,1300,18.5,1.75,0.464516129,941.6666667,90.71428571,4.967741935,4.15,20,FE
China,Tropical/Subtropical Forest,550,forestry,,1100,12.55,,,595.83,37.14,,5.24,20,FE
Costa Rica,Tropical/Subtropical Forest,,"Brosimum utile, Caryocar costaricense, Hieronyma alchorneoides, Vantanea barbourii, Schizolobium parabybum",26,5100,79.3,17.9,0.6,5416.7,428.6,18,,10,FE
Costa Rica,Tropical/Subtropical Forest,,"Brosimum utile, Caryocar costaricense, Hieronyma alchorneoides, Vantanea barbourii, Schizolobium parabybum",26,5100,163.9,23.1,0.4,5416.7,428.6,18,,10,FE
Costa Rica,Tropical/Subtropical Forest,,"Brosimum utile, Caryocar costaricense, Hieronyma alchorneoides, Vantanea barbourii, Schizolobium parabybum",26,5100,79.3,16.5,0.7,5666.7,428.6,33.9,,10,FE
Costa Rica,Tropical/Subtropical Forest,,"Brosimum utile, Caryocar costaricense, Hieronyma alchorneoides, Vantanea barbourii, Schizolobium parabybum",26,5100,108.9,15.8,0.6,5666.7,428.6,33.9,,10,FE
Costa Rica,Tropical/Subtropical Forest,1550,leeward cove forest,,,220.83,24.29,,31166.67,1542.86,,3.7,,FE
Costa Rica,Tropical/Subtropical Forest,1550,leeward cove forest,,,222.5,22.86,,22500,1028.57,,4.4,,FE
Costa Rica,Tropical/Subtropical Forest,1550,leeward cove forest,,,162.5,15.71,,12750,700,,4.7,,FE
Ethiopia,Tropical/Subtropical Forest,650,Woodland-wooded grassland intermediate ,,1730,30,,,2333.33,,,6.9,10,SIR
Ethiopia,Tropical/Subtropical Forest,550,Woodland,,900,17.5,,,2083.33,,,6.5,10,SIR
Ethiopia,Tropical/Subtropical Forest,600,Dry deciduous forest,,900,20,,,2083.33,,,7,10,SIR
French Polynesia,Tropical/Subtropical Forest,,Forest,26,1728,71.25,,,6508.33,285.71,,4.57,12,FE
French Polynesia,Tropical/Subtropical Forest,,Young plantation,26,1728,18.5,,,2933.33,142.86,,4.29,12,FE
French Polynesia,Tropical/Subtropical Forest,,Old plantation,26,1728,17.42,,,3000,135.71,,3.97,12,FE
French Polynesia,Tropical/Subtropical Forest,,Bare soil,26,1728,16.08,,,2933.33,121.43,,4.21,12,FE
French Polynesia,Tropical/Subtropical Forest,,Mature plant,26,1728,19.83,,,3000,150,,4,12,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,137.4,15.6,0.7,4916.7,428.6,,5.3,10,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,107.8,15.4,0.6,4333.3,285.7,,5.3,10,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,107,16.3,1,4166.7,285.7,,5.4,10,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,109.5,16.1,1.2,4833.3,428.6,,4.9,10,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,106,15.9,0.9,3250,214.3,,4.8,10,FE
India,Tropical/Subtropical Forest,,"Quercus griffithii Miquel, Alithocarpus dealbatus, Quercus glauca Thumb. B1, Schima khasiana Dyer",9.5,2500,111,15.8,0.5,3250,214.3,,4.9,10,FE
India,Tropical/Subtropical Forest,1500,Pinus kesiya,,2500,24.53,8.45,0.63,2316.67,171.43,,5.5,10,FE
India,Tropical/Subtropical Forest,1500,Pinus kesiya,,2500,23.99,7.47,0.26,1650,142.86,,5.8,10,FE
India,Tropical/Subtropical Forest,1500,Pinus kesiya,,2500,10.53,5.16,0.18,616.67,85.71,,5.9,10,FE
India,Tropical/Subtropical Forest,1500,Pinus kesiya,,2500,4.64,2.54,0.16,866.67,71.43,,6.3,10,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,64.0825,5.165,1.252258065,1393.097826,473.853211,29.05471147,4.95,15,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,36.2,2.617857143,0.729354839,793.8596491,269.8821797,23.60371646,5.74,15,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,29.775,2.416428571,0.720645161,643.0885529,181.6863588,16.12181569,6.13,15,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,51.7875,4.188571429,1.087096774,1158.557047,398.9115646,26.132134,5.08,30,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,27.575,2.225,0.61483871,644.2757009,207.9439252,22.60436433,5.85,30,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, Mesua ferrea, Tetrameles nudiflora",,,24.885,2.066428571,0.608387097,502.7272727,142.5123153,14.51997844,6.36,30,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, M. Ferrea, T. nudiflora, Castanopsis indica, Vatica lanceaefolia",22.76,,67.45,5.29,1.19,1316.67,471.43,100,4.9,15,FE
India,Tropical/Subtropical Forest,,"Mesua ferrea, Terminalia myriocarpa, Alangium begonfolia, Tetrameles nudiflora, Duabanga grandiflora, Sapium baccatum",26.37,,47.89,3.1,0.88,883.33,300,58.06,5.41,15,FE
India,Tropical/Subtropical Forest,,"Biscofia javanica, Dillenia indica, D. grandiflora, Bombaxceiba, Albizia",25.82,,30.67,2.24,0.61,766.67,185.71,48.39,6.13,15,FE
India,Tropical/Subtropical Forest,,"Dipterocarpus macrocarpus, Shorea assamica, M. Ferrea, T. nudiflora, Castanopsis indica, Vatica lanceaefolia",22.76,,61.05,3.81,0.92,1083.33,321.43,87.1,5.04,30,FE
India,Tropical/Subtropical Forest,,"Mesua ferrea, Terminalia myriocarpa, Alangium begonfolia, Tetrameles nudiflora, Duabanga grandiflora, Sapium baccatum",26.37,,41.54,2.45,0.83,725,178.57,51.61,5.39,30,FE
India,Tropical/Subtropical Forest,,"Biscofia javanica, Dillenia indica, D. grandiflora, Bombaxceiba, Albizia",25.82,,24.63,1.74,0.54,516.67,142.86,38.71,6.23,30,FE
India,Tropical/Subtropical Forest,165,natural forest,,,75.17,7.43,,2025,185.71,,6.3,15,FE
India,Tropical/Subtropical Forest,165,regenerating forest,,,47.25,4.86,,1425,121.43,,6.2,15,FE
India,Tropical/Subtropical Forest,165,plantation ,,,20.5,3.14,,1216.67,171.43,,6.3,15,FE
India,Tropical/Subtropical Forest,215,Dalbergia sissoo,28.3,400,19.08,,,517.5,49.29,,7.42,15,FE
India,Tropical/Subtropical Forest,215,Dalbergia sissoo,28.3,400,19.58,,,520,48.57,,7.35,15,FE
India,Tropical/Subtropical Forest,215,Dalbergia sissoo,28.3,400,20.42,,,532.5,51.43,,7.29,15,FE
India,Tropical/Subtropical Forest,215,Dalbergia sissoo,28.3,400,21.75,,,542.5,52.14,,7.17,15,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,61.53,5.04,1.09,3041.67,328.57,24.52,,,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,98.55,7.14,1.43,3041.67,328.57,24.52,,,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,38.76,4.93,1.01,3041.67,328.57,24.52,,,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,32.74,2.72,0.76,2891.67,292.86,18.06,,,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,61.73,3.89,1.16,2891.67,292.86,18.06,,,FE
India,Tropical/Subtropical Forest,845,oak,,1089.75,31.88,3.21,0.68,2891.67,292.86,18.06,,,FE
India,Tropical/Subtropical Forest,1900,,,,27.81,4.12,0.59,3000,285.71,12.59,5.3,10,FE
India,Tropical/Subtropical Forest,1900,,,,16.97,2.7,0.37,2333.33,214.29,14.36,5.5,20,FE
India,Tropical/Subtropical Forest,1900,,,,56.72,6.33,0.81,4500,357.14,16.76,4.9,10,FE
India,Tropical/Subtropical Forest,1900,,,,39.88,3.37,0.55,3000,285.71,13.47,5,20,FE
India,Tropical/Subtropical Forest,1900,,,,90.64,8.85,1.36,5166.67,428.57,19.15,4.9,10,FE
India,Tropical/Subtropical Forest,1900,,,,65.47,5.01,0.8,5083.33,357.14,15.56,5,20,FE
India,Tropical/Subtropical Forest,,,25,1400,53.66666667,5.928571429,0.903225806,1680,143.9285714,11.67741935,,15,FI
India,Tropical/Subtropical Forest,,deciduous forest,28,821,29.33,3.43,0.61,2041.67,123.57,10.65,,10,FI and FE
India,Tropical/Subtropical Forest,,deciduous forest,28,821,45.67,4.93,0.9,2041.67,123.57,10.65,,10,FI and FE
India,Tropical/Subtropical Forest,,deciduous forest,28,821,11.83,1.07,0.16,2041.67,123.57,10.65,,10,FI and FE
India,Tropical/Subtropical Forest,,deciduous forest,28,821,20.67,2.29,0.35,950,54.29,7.74,,10,FI and FE
India,Tropical/Subtropical Forest,,deciduous forest,28,821,34.75,3.57,0.61,950,54.29,7.74,,10,FI and FE
India,Tropical/Subtropical Forest,,deciduous forest,28,821,8.58,0.71,0.13,950,54.29,7.74,,10,FI and FE
India,Tropical/Subtropical Forest,1900-2650,,,,72,10.14,1.39,2666.67,202.86,26.77,5.1,15,FE
India,Tropical/Subtropical Forest,1000-2650,,,,59.33,6.86,1,2166.67,176.43,21.29,5.02,15,FE
India,Tropical/Subtropical Forest,300-1000,,,,63.67,5.07,1,1250,170,20.97,5.16,15,FE
India,Tropical/Subtropical Forest,,dry forest,,,33.42,3.66,0.54,1500,92.86,4.52,,30,FE
India,Tropical/Subtropical Forest,,moist forest,,,41.17,4.71,0.65,2483.33,135.71,3.55,,30,FE
India,Tropical/Subtropical Forest,,hill top,,,29.67,3.1,0.41,1841.67,92.86,4.19,,30,FE
India,Tropical/Subtropical Forest,,hill base,,,19.75,1.74,0.17,408.33,21.43,4.19,,30,FE
India,Tropical/Subtropical Forest,,dry forest,,,31.25,4.71,0.65,1500,92.86,4.52,,30,FE
India,Tropical/Subtropical Forest,,moist forest,,,31.83,5.17,0.7,2483.33,135.71,3.55,,30,FE
India,Tropical/Subtropical Forest,,hill top,,,20.67,4.19,0.54,1841.67,92.86,4.19,,30,FE
India,Tropical/Subtropical Forest,,hill base,,,10.58,1.98,0.32,408.33,21.43,4.19,,30,FE
India,Tropical/Subtropical Forest,91,Tectona grandis,20,1263,12.42,,0.55,500,77.14,8.39,6.8,10,FI
India,Tropical/Subtropical Forest,76,Ficus benghalensis,20,1263,48.83,,0.97,1333.33,155,17.1,7.5,10,FI
India,Tropical/Subtropical Forest,416,,,,31.08,,,1933.33,210.71,11.29,6.2,10,FE
India,Tropical/Subtropical Forest,355,,,,35.83,,,1700,168.57,11.94,6.6,10,FE
India,Tropical/Subtropical Forest,299-416,,,,50.75,4.64,0.84,1816.67,160.71,11.61,6.41,10,FI
Kenya,Tropical/Subtropical Forest,,primary forest litter,,1900,262.58,,,22291.67,,,4.1,25,FE
Kenya,Tropical/Subtropical Forest,,primary forest mienral soil,,1900,98.08,,,7541.67,,,4.1,25,FE
Kenya,Tropical/Subtropical Forest,,tea,,1900,24.42,,,2433.33,,,4.1,25,FE
Kenya,Tropical/Subtropical Forest,,woodlot litter,,1700,145.92,,,8741.67,,,5.1,25,FE
Kenya,Tropical/Subtropical Forest,,woodlot mineral soil,,1700,80.25,,,3600,,,5.1,25,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,24.17,,0.37,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,22.67,,0.59,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree non-legume,,,17,,0.41,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,26,,0.39,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,32.08,,0.59,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,12.08,,0.43,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,19,,0.42,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,18.75,,0.35,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,22.92,,0.69,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree non-legume,,,12.83,,0.65,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,12.67,,0.49,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,20.83,,0.63,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,15.42,,0.45,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,17.33,,0.64,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,15.83,,0.29,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,21.5,,0.45,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree non-legume,,,10.17,,0.4,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,14.75,,0.25,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,18.17,,0.46,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,15.83,,0.35,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,13.25,,0.39,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,13.5,,0.42,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,21,,0.48,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree non-legume,,,12.42,,0.37,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,15.83,,0.36,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,22.17,,0.55,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,19.5,,0.39,,,,,15,FE
Kenya,Tropical/Subtropical Forest,,tree legume,,,15.5,,0.33,,,,,15,FE
Nepal,Tropical/Subtropical Forest,450-750,sal forest,,,11,1,0.16,633.33,57.14,,6.5,10,FE
Nepal,Tropical/Subtropical Forest,450-750,sal forest,,,17.92,1.5,0.26,800,64.29,,6,10,FE
Nepal,Tropical/Subtropical Forest,450-750,sal forest,,,34,2.71,0.48,1300,107.14,,5.9,10,FE
Nepal,Tropical/Subtropical Forest,450-750,sal forest,,,47.33,3.57,0.65,1691.67,135.71,,5.7,10,FE
Nepal,Tropical/Subtropical Forest,450-750,sal forest,,,53.17,3.93,0.74,2041.67,164.29,,5.5,10,FE
New Zealand,Tropical/Subtropical Forest,550,"Rimu (Dacrydium cupressimum), Kamahi (Weinmania racemosa L.F.)",10,1500,914.17,97.86,9.16,43333.33,635.71,14.06,5.2,,FE
New Zealand,Tropical/Subtropical Forest,550,"Rimu (Dacrydium cupressimum), Kamahi (Weinmania racemosa L.F.)",10,1500,380,50,13.65,35833.33,1300,24.1,4.4,,FE
New Zealand,Tropical/Subtropical Forest,550,"Rimu (Dacrydium cupressimum), Kamahi (Weinmania racemosa L.F.)",10,1500,133.33,17.29,3.06,9666.67,400,9.26,4.2,10,FE
New Zealand,Tropical/Subtropical Forest,550,"Rimu (Dacrydium cupressimum), Kamahi (Weinmania racemosa L.F.)",10,1500,68.25,8.64,1.81,5833.33,207.14,7.16,4.7,20,FE
New Zealand,Tropical/Subtropical Forest,550,Pinus radiata,10,1500,946.67,126.43,14.84,45833.33,942.86,29.1,4.9,,FE
New Zealand,Tropical/Subtropical Forest,550,Pinus radiata,10,1500,270.83,32.43,7.45,40000,1135.71,29.32,4.3,,FE
New Zealand,Tropical/Subtropical Forest,550,Pinus radiata,10,1500,71.5,7,1.65,6833.33,292.86,32.23,4.7,10,FE
New Zealand,Tropical/Subtropical Forest,550,Pinus radiata,10,1500,39.42,5.86,1.16,4500,192.86,24.13,5.4,20,FE
New Zealand,Tropical/Subtropical Forest,,Pine,,,1125,,6.84,39083.33,476.43,10.32,,,FE
New Zealand,Tropical/Subtropical Forest,,Pine,,,650,,8.68,36750,614.29,17.42,,,FE
New Zealand,Tropical/Subtropical Forest,,Pine,,,600,,10.55,33000,702.14,21.94,,,FE
New Zealand,Tropical/Subtropical Forest,,Heathland,,,81.83,,,5662.5,,,,10,FE
New Zealand,Tropical/Subtropical Forest,,Radiata pine plantation,,,71.92,,,4500,178.57,,5,5,SIR
New Zealand,Tropical/Subtropical Forest,,Native forest,,,92.92,,,5000,150,,4.4,5,SIR
New Zealand,Tropical/Subtropical Forest,,native forest,,,573.42,,,32250,585.71,,4.1,2,SIR
New Zealand,Tropical/Subtropical Forest,,radiata pine plantation,,,1459.92,,,34666.67,885.71,,5.3,2,SIR
New Zealand,Tropical/Subtropical Forest,,radiata pine plantation,,,632.92,,,31416.67,857.14,,4.3,2,SIR
New Zealand,Tropical/Subtropical Forest,,radiata pine plantation,,,478.83,,,24333.33,857.14,,4.3,2,SIR
New Zealand,Tropical/Subtropical Forest,,radiata pine plantation,,,1017.17,,,45583.33,450,,4.1,,SIR
New Zealand,Tropical/Subtropical Forest,,radiata pine plantation,,,1002.17,,,42750,864.29,,4.2,,SIR
Philippines,Tropical/Subtropical Forest,,mahogany,28,3180,35.5,2.29,,1533.33,117.86,,6.5,25,FE
Philippines,Tropical/Subtropical Forest,,silver oak,28,3180,40.58,2.36,,1266.67,104.29,,5.9,25,FE
Philippines,Tropical/Subtropical Forest,,calliandra,28,3180,33.33,2.57,,1233.33,95.71,,6.4,25,FE
Philippines,Tropical/Subtropical Forest,,kakawate,28,3180,21.42,1.57,,1000,93.57,,6.2,25,FE
Philippines,Tropical/Subtropical Forest,,teak,28,3180,31,1.57,,908.33,79.29,,6.3,25,FE
Philippines,Tropical/Subtropical Forest,,yemane,28,3180,17.33,1,,616.67,56.43,,6.3,25,FE
Republic of Panama,Tropical/Subtropical Forest,,Mature tropical rain forest,,2600,,10,1.2,3666.7,250,20.6,5.4,15,FE
United States of America,Tropical/Subtropical Forest,,,,,31.5,3.26,1.07,1000,28.57,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,35.33,3.16,2.18,1833.33,64.29,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,55.08,5.13,1.42,3500,121.43,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,20.75,2.56,0.25,1000,28.57,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,25.67,3.26,0.33,1833.33,64.29,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,30.83,3.91,0.45,3500,121.43,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,43.67,4.93,0.68,2416.67,42.86,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,93.58,8.19,1.54,6166.67,114.29,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,63.83,6.09,0.82,3916.67,71.43,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,31.42,3.97,0.35,2416.67,42.86,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,47.75,5.26,0.43,6166.67,114.29,,,10,FE
United States of America,Tropical/Subtropical Forest,,,,,38,4.69,0.41,3916.67,71.43,,,10,FE
Canada,Tundra,,Dry heath,,,716.67,55,11.61,28750,792.86,,4.5,5,FE
Canada,Tundra,,Birch hummock,,,1033.33,68.57,11.94,38750,1128.57,,4.3,5,FE
Canada,Tundra,,Tall birch,,,616.67,65,20.65,30166.67,1278.57,,4.6,5,FE
Canada,Tundra,,Wet sedge,,,941.67,59.29,20,29166.67,1407.14,,5.2,5,FE
Norway,Tundra,,"Salix polaris, Dryas octopetala, Dupontia spp. Eriophorum scheuchzeri",,,80.83,64.14,,,,,6.35,,FE
Norway,Tundra,,"Salix polaris, Dryas octopetala, Dupontia spp. Eriophorum scheuchzeri",,,149.17,104,,,,,6.2,,FE
Russia,Tundra,,"Betula nana, Carex canescens, Eriophorum vaginatum, Hylocomium proliferum, Polytrichum commune, Sphagnum sp.",,,,,,1900,78.67494824,,3.42,10,FE
Sweden,Tundra,1150,Fellfield,,,1508.33,100,1.61,41655.83,1378.57,80.97,5.2,,FE
Sweden,Tundra,430,Birch,-0.5,315,,36.42857143,8.064516129,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,47.85714286,11.61290323,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,29.28571429,8.387096774,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,35.71428571,9.032258065,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,26.42857143,7.419354839,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,27.85714286,7.419354839,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,19.28571429,5.806451613,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,37.85714286,8.709677419,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,36.42857143,10.96774194,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,37.85714286,9.35483871,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,45.71428571,10,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,21.42857143,6.774193548,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,36.42857143,8.709677419,,,,,5,FE
Sweden,Tundra,430,Birch,-0.5,315,,32.14285714,6.774193548,,,,,5,FE
United States of America,Tundra,,Lichen heath,,,400,30.61,,14033.33,664.29,,,5,"both FE and SIR were used in measurement, yet only FE results were retrieved in this dataset"
United States of America,Tundra,,Stone stripe,,,249.17,20.34,,9608.33,360,,,5,"both FE and SIR were used in measurement, yet only FE results were retrieved in this dataset"
United States of America,Tundra,,Dwarf-shrub tundra,,,723.33,45.93,,29208.33,1185,,,5,"both FE and SIR were used in measurement, yet only FE results were retrieved in this dataset"
United States of America,Tundra,,Water track,,,933.33,74.07,,28841.67,1023.57,,,5,"both FE and SIR were used in measurement, yet only FE results were retrieved in this dataset"
